,name,categories,lat,lng
0,Café Olympic,Coffee Shop,34.26450533806856,-6.570323574968223
1,ONCF Gare De Kenitra Medina محطة القنيطرة المدينة,Train Station,34.26604028549823,-6.567503546916904
2,Gare Routière de Kenitra,Bus Station,34.26539104745821,-6.573816204156505
3,Centre Khabbazat,Shopping Mall,34.26616416994652,-6.5651266886195545
