,name,categories,lat,lng
0,Olympic Dcheira,Sports Club,30.374541314575648,-9.527635574340819
1,Café El Classico,Café,30.376954625757495,-9.525348001113052
2,café eladabi,Café,30.377574920654297,-9.5313081741333
3,Pizza Snack ICHWA,Snack Place,30.37902183808608,-9.526814177528825
