,name,categories,lat,lng
0,La Belle Vue,Diner,35.24427333075251,-3.9292797836903013
1,Hotel La Perla Al Hoceima,Hotel,35.24704496245325,-3.931858767361261
2,Hotel Basilic,Hotel,35.24494439682336,-3.930517402805569
3,Plage Quemado,Beach,35.24180745145061,-3.926582981792723
4,Café Restaurant Basilic,Café,35.24486743811197,-3.9306320624210724
5,Magic Chicken,Fast Food Restaurant,35.24592844569138,-3.9325506321422465
