,name,categories,lat,lng
0,Café Borj Ennakhil,Café,30.422135,-9.560309999999959
1,Café Al Hamra,Café,30.420048,-9.559544
2,oussama snack,Fast Food Restaurant,30.423797607421875,-9.5630464553833
3,Centre Karting Agadir,Racetrack,30.423430976501916,-9.563493294454346
