,name,categories,lat,lng
0,Al Jazeera,Diner,34.92796693710771,-2.33213189418374
1,Cafe Aswane,Diner,34.929564,-2.330309
2,Hotel Zaki,Hotel,34.92872235896564,-2.325544597088818
3,Chez Moussa,Sandwich Place,34.922897,-2.329689
