,name,categories,lat,lng
0,Cafe Riad,Café,33.45948791503906,-7.651814937591553
1,Gare Bouskoura,Train Station,33.46026918662065,-7.650935459192726
2,Pause Restaurant Café,Diner,33.45261760997713,-7.649208367458462
3,Gare Ferroviaire De Bouskoura,Train Station,33.460766,-7.6514087
4,café petite forêt,Café,33.45228233577638,-7.649065328032374
