,name,categories,lat,lng
0,Baraka,Bakery,29.697387459638026,-9.731783379814567
1,A l'Ombre du Figuier,Moroccan Restaurant,29.697761424353434,-9.730694662426737
2,Laiterie Annour,Tea Room,29.69746971130371,-9.733203887939453
3,S'Brothers,Café,29.699532,-9.735905
