,name,categories,lat,lng
0,Ruban rouge,Dessert Shop,33.89915932075006,-5.528268470951402
1,Oilibya Habouss,Café,33.898429830707414,-5.5314551842066155
2,Café la clé de sol,Café,33.89755357975926,-5.53411576639703
3,Club Moving,Athletics & Sports,33.89810485727407,-5.527046728257224
4,Gare De Meknès,Train Station,33.89667917663558,-5.531870898654619
