,name,categories,lat,lng
0,Café Balcon Athlantico,Café,35.19759834079983,-6.1535762372530165
1,Corniche Balcon Atlantico,Plaza,35.1976961484636,-6.153645772594382
2,Grancafelixus,Diner,35.19694310160644,-6.152685600565168
3,Jardin des lions,Plaza,35.195075583990935,-6.150500488415245
4,Marché Central,Shopping Mall,35.195637003951475,-6.155300587937092
5,Gare routiere de Larache,Bus Station,35.1921501159668,-6.152666091918945
6,Cafe Las Palmeras,Café,35.195724788080504,-6.148408652804055
