,name,categories,lat,lng
0,Gare Routière Ouled Teima,Bus Station,30.395373,-9.209843
1,Café la ville,Coffee Shop,30.394145965576172,-9.210540771484375
2,Café La Poste,Coffee Shop,30.39552,-9.210112
