,name,categories,lat,lng
0,McDonald's,Fast Food Restaurant,32.886495110630015,-6.90773608845926
1,Marjane de Khouribga - Kitea - Yatout,Shopping Mall,32.886559181117946,-6.90786184914482
2,Gare de Khouribga,Train Station,32.884008677724346,-6.9088537018062715
3,Open D,Coffee Shop,32.88395301476531,-6.908846982861587
