,name,categories,lat,lng
0,L'Heure Bleue Palais,Hotel,31.51214346658921,-9.765869036025911
1,Patisserie Driss,Dessert Shop,31.512620646243015,-9.765300940947872
2,Riad Chbanate,Hotel,31.513653,-9.765302
3,Bab Marrakesh,Historic Site,31.512145848749814,-9.76588215548078
4,Dar Liouba Hotel Essaouira,Hotel,31.513830025786305,-9.766411885954785
5,Supratours,Bus Station,31.5109001530782,-9.767101366471465
