,name,categories,lat,lng
0,Sushai,Japanese Restaurant,33.522379337787875,-7.8149057902186625
1,Sicilia Pizza,Pizza Place,33.522792,-7.816401
2,Super Marche Le Littoral,Grocery Store,33.52276788809494,-7.81674846993
3,Corner Sara Cafe,Café,33.52351998636558,-7.815792607042377
4,Le Barrel Grill,BBQ Joint,33.519660772898376,-7.818527471271589
